만족도,단어,빈도수
938,만족,사기,33
939,만족,세척,33
940,만족,남친,33
941,만족,사시,33
942,만족,가형,33
943,만족,급,33
944,만족,무상,33
945,만족,장착,33
946,만족,려,33
947,만족,진동,33
948,만족,어려움,33
949,만족,물걸레,33
950,만족,녀석,33
951,만족,사이,33
952,만족,실용,32
953,만족,오지,32
954,만족,주신,32
955,만족,모드,32
956,만족,활용,32
957,만족,인증,32
958,만족,별도,32
959,만족,빨간색,32
960,만족,업체,32
961,만족,입,32
962,만족,찍기,32
963,만족,묵직,32
964,만족,밖,32
965,만족,양품,32
966,만족,가요,32
967,만족,블박,32
968,만족,도움,32
969,만족,씨게이트,31
970,만족,콘센트,31
971,만족,가기,31
972,만족,잘만,31
973,만족,처럼,31
974,만족,려고,31
975,만족,업무,31
976,만족,문자,31
977,만족,프로,31
978,만족,검정,31
979,만족,최,31
980,만족,미터,31
981,만족,공유,31
982,만족,노,31
983,만족,천원,31
984,만족,제목,31
985,만족,네이비,31
986,만족,겉,31
987,만족,의향,31
988,만족,뜸,31
989,만족,안쪽,31
990,만족,꽉,31
991,만족,제방,30
992,만족,칸,30
993,만족,공연장,30
994,만족,콘서트장,30
995,만족,맥북,30
996,만족,전송,30
997,만족,하라,30
998,만족,답,30
999,만족,수평,30
1000,만족,뭘,30
1001,만족,개꿀,30
1002,만족,여분,30
1003,만족,전용,30
1004,만족,리더,30
1005,만족,투,30
1006,만족,절대,30
1007,만족,가능,30
1008,만족,퓨,30
1009,만족,방수,30
1010,만족,팔,30
1011,만족,비닐,30
1012,만족,해상도,30
1013,만족,접속,30
1014,만족,아예,29
1015,만족,효율,29
1016,만족,착,29
1017,만족,제주도,29
1018,만족,방지,29
1019,만족,실망,29
1020,만족,포함,29
1021,만족,웃,29
1022,만족,고가,29
1023,만족,일체,29
1024,만족,워,29
1025,만족,사도,29
1026,만족,선도,29
1027,만족,치,29
1028,만족,작은방,29
1029,만족,은근,29
1030,만족,행사,29
1031,만족,하얀색,29
1032,만족,꼽,29
1033,만족,랜,29
1034,만족,욬,28
1035,만족,오른쪽,28
1036,만족,럼,28
1037,만족,드라이버,28
1038,만족,쿠,28
1039,만족,걸레질,28
1040,만족,헤드,28
1041,만족,묵,28
1042,만족,직하,28
1043,만족,목,28
1044,만족,마트,28
1045,만족,두운,28
1046,만족,자판,28
1047,만족,장기,28
1048,만족,군데,28
1049,만족,종류,28
1050,만족,규,28
1051,만족,곧,28
1052,만족,살때,28
1053,만족,싼값,28
1054,만족,양쪽,28
1055,만족,며칠,28
1056,만족,핑크,28
1057,만족,사용자,28
1058,만족,구멍,28
1059,만족,지연,28
1060,만족,한지,28
1061,만족,수신,27
1062,만족,마침,27
1063,만족,최강,27
1064,만족,청,27
1065,만족,상세,27
1066,만족,팬미팅,27
1067,만족,귀가,27
1068,만족,메모리카드,27
1069,만족,르,27
1070,만족,듀,27
1071,만족,대도,27
1072,만족,손목,27
1073,만족,지리,27
1074,만족,루,27
1075,만족,아이템,27
1076,만족,풍량,27
1077,만족,단지,27
1078,만족,하단,27
1079,만족,료,27
1080,만족,우드,27
1081,만족,일찍,27
1082,만족,내용,27
1083,만족,최근,27
1084,만족,잠깐,27
1085,만족,트리,27
1086,만족,훨,27
1087,만족,부족,27
1088,만족,제발,27
1089,만족,세트,27
1090,만족,응대,27
1091,만족,무대,27
1092,만족,베터리,27
1093,만족,타이머,27
1094,만족,태블릿,27
1095,만족,출고,27
1096,만족,반응속도,27
1097,만족,삼,27
1098,만족,동,27
1099,만족,글라스,27
1100,만족,증정,27
1101,만족,재고,26
1102,만족,자기,26
1103,만족,러,26
1104,만족,사용설명서,26
1105,만족,아영,26
1106,만족,파워,26
1107,만족,동작,26
1108,만족,생일,26
1109,만족,울,26
1110,만족,수도,26
1111,만족,평보,26
1112,만족,상,26
1113,만족,지원이,26
1114,만족,접착,26
1115,만족,켜,26
1116,만족,보이지,26
1117,만족,사무,26
1118,만족,종,26
1119,만족,살수,26
1120,만족,지장,26
1121,만족,업,25
1122,만족,측면,25
1123,만족,대리점,25
1124,만족,빠,25
1125,만족,외부,25
1126,만족,템,25
1127,만족,부피,25
1128,만족,오랜만,25
1129,만족,이후,25
1130,만족,난리,25
1131,만족,떡,25
1132,만족,겜,25
1133,만족,듭,25
1134,만족,된거,25
1135,만족,년전,25
1136,만족,장난감,25
1137,만족,요요,25
1138,만족,와우,25
1139,만족,류,25
1140,만족,피,25
1141,만족,대서,25
1142,만족,띠,25
1143,만족,주로,25
1144,만족,부터,25
1145,만족,밝기,25
1146,만족,이동,25
1147,만족,시험,25
1148,만족,대용,25
1149,만족,뮤,25
1150,만족,배율,25
1151,만족,여요,25
